arm,model,exam,battery,qid,pass,n,pass_rate
gitnexus,claude-sonnet-5,MultiTurnExam,memos,q26,10,10,1.000
gitnexus,claude-sonnet-5,MultiTurnExam,memos,q27,10,10,1.000
gitnexus,claude-sonnet-5,MultiTurnExam,memos,q28,10,10,1.000
gitnexus,claude-sonnet-5,MultiTurnExam,memos,q29,10,10,1.000
gitnexus,claude-sonnet-5,MultiTurnExam,memos,q30,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h01,9,10,0.900
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h02,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h03,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h04,5,10,0.500
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h05,8,10,0.800
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h06,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h07,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h08,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h09,1,10,0.100
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h10,0,10,0.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h11,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h12,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h13,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h14,6,10,0.600
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,h15,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,r01,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,r02,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,r03,6,10,0.600
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,r04,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos-hard,r05,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q01,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q02,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q03,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q04,9,10,0.900
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q05,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q06,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q07,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q08,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q09,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q10,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q11,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q12,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q13,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q14,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q15,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q16,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q17,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q18,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q19,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q20,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q21,0,10,0.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q22,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q23,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q24,9,10,0.900
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q25,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q26,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q27,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q28,8,10,0.800
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q29,10,10,1.000
gitnexus,claude-sonnet-5,ZeroShotExam,memos,q30,10,10,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h01,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h02,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h03,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h04,3,5,0.600
graphify,claude-fable-5,HumanExam,memos-hard,h05,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h06,1,5,0.200
graphify,claude-fable-5,HumanExam,memos-hard,h07,4,5,0.800
graphify,claude-fable-5,HumanExam,memos-hard,h08,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h09,1,5,0.200
graphify,claude-fable-5,HumanExam,memos-hard,h10,3,5,0.600
graphify,claude-fable-5,HumanExam,memos-hard,h11,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h12,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h13,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,h14,4,5,0.800
graphify,claude-fable-5,HumanExam,memos-hard,h15,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,r01,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,r02,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,r03,4,5,0.800
graphify,claude-fable-5,HumanExam,memos-hard,r04,5,5,1.000
graphify,claude-fable-5,HumanExam,memos-hard,r05,4,5,0.800
graphify,claude-fable-5,MultiTurnExam,memos-hard,h01,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h02,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h03,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h04,4,5,0.800
graphify,claude-fable-5,MultiTurnExam,memos-hard,h05,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h06,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h07,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h08,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h09,0,5,0.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h10,2,5,0.400
graphify,claude-fable-5,MultiTurnExam,memos-hard,h11,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h12,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h13,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h14,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,h15,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,r01,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,r02,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,r03,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,r04,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos-hard,r05,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q01,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q02,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q03,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q04,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q05,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q06,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q07,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q08,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q09,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q10,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q11,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q12,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q13,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q14,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q15,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q16,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q17,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q18,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q19,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q20,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q21,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q22,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q23,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q24,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q25,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q26,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q27,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q28,4,5,0.800
graphify,claude-fable-5,MultiTurnExam,memos,q29,5,5,1.000
graphify,claude-fable-5,MultiTurnExam,memos,q30,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q01,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q02,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q03,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q04,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q05,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q06,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q07,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q08,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q09,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q10,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q11,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q12,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q13,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q14,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q15,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q16,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q17,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q18,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q19,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q20,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q21,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q22,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q23,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q24,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q25,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q26,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q27,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q28,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q29,5,5,1.000
graphify,claude-fable-5,ZeroShotExam,memos,q30,5,5,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h01,3,8,0.375
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h02,4,8,0.500
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h03,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h04,4,8,0.500
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h05,5,8,0.625
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h06,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h07,5,8,0.625
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h08,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h09,0,8,0.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h10,5,8,0.625
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h11,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h12,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h13,6,8,0.750
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h14,0,8,0.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,h15,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,r01,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,r02,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,r03,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,r04,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos-hard,r05,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q01,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos,q02,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q03,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q04,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q05,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q06,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q07,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q08,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q09,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q10,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q11,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q12,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q13,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos,q14,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q15,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q16,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos,q17,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q18,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q19,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q20,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos,q21,5,8,0.625
graphify,claude-haiku-4-5,MultiTurnExam,memos,q22,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q23,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q24,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q25,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q26,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos,q27,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q28,7,8,0.875
graphify,claude-haiku-4-5,MultiTurnExam,memos,q29,8,8,1.000
graphify,claude-haiku-4-5,MultiTurnExam,memos,q30,8,8,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h01,8,10,0.800
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h02,6,10,0.600
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h03,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h04,7,10,0.700
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h05,3,10,0.300
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h06,8,10,0.800
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h07,7,10,0.700
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h08,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h09,0,10,0.000
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h10,0,10,0.000
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h11,4,10,0.400
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h12,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h13,2,10,0.200
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h14,0,10,0.000
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,h15,7,10,0.700
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,r01,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,r02,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,r03,1,10,0.100
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,r04,8,10,0.800
graphify,claude-haiku-4-5,ZeroShotExam,memos-hard,r05,6,10,0.600
graphify,claude-haiku-4-5,ZeroShotExam,memos,q01,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q02,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q03,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q04,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q05,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q06,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q07,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q08,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q09,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q10,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q11,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q12,8,10,0.800
graphify,claude-haiku-4-5,ZeroShotExam,memos,q13,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q14,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q15,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q16,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q17,6,10,0.600
graphify,claude-haiku-4-5,ZeroShotExam,memos,q18,6,10,0.600
graphify,claude-haiku-4-5,ZeroShotExam,memos,q19,8,10,0.800
graphify,claude-haiku-4-5,ZeroShotExam,memos,q20,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q21,6,10,0.600
graphify,claude-haiku-4-5,ZeroShotExam,memos,q22,7,10,0.700
graphify,claude-haiku-4-5,ZeroShotExam,memos,q23,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q24,8,10,0.800
graphify,claude-haiku-4-5,ZeroShotExam,memos,q25,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q26,9,10,0.900
graphify,claude-haiku-4-5,ZeroShotExam,memos,q27,10,10,1.000
graphify,claude-haiku-4-5,ZeroShotExam,memos,q28,5,10,0.500
graphify,claude-haiku-4-5,ZeroShotExam,memos,q29,7,10,0.700
graphify,claude-haiku-4-5,ZeroShotExam,memos,q30,7,10,0.700
graphify,claude-opus-4-6,HumanExam,memos-hard,h01,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h02,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h03,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h04,9,10,0.900
graphify,claude-opus-4-6,HumanExam,memos-hard,h05,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h06,0,10,0.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h07,8,10,0.800
graphify,claude-opus-4-6,HumanExam,memos-hard,h08,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h09,0,10,0.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h10,8,10,0.800
graphify,claude-opus-4-6,HumanExam,memos-hard,h11,8,10,0.800
graphify,claude-opus-4-6,HumanExam,memos-hard,h12,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h13,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,h14,8,10,0.800
graphify,claude-opus-4-6,HumanExam,memos-hard,h15,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,r01,9,10,0.900
graphify,claude-opus-4-6,HumanExam,memos-hard,r02,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,r03,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,r04,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos-hard,r05,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q01,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q02,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q03,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q04,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q05,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q06,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q07,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q08,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q09,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q10,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q11,8,10,0.800
graphify,claude-opus-4-6,HumanExam,memos,q12,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q13,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q14,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q15,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q16,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q17,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q18,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q19,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q20,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q21,7,10,0.700
graphify,claude-opus-4-6,HumanExam,memos,q22,9,10,0.900
graphify,claude-opus-4-6,HumanExam,memos,q23,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q24,8,10,0.800
graphify,claude-opus-4-6,HumanExam,memos,q25,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q26,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q27,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q28,9,10,0.900
graphify,claude-opus-4-6,HumanExam,memos,q29,10,10,1.000
graphify,claude-opus-4-6,HumanExam,memos,q30,8,10,0.800
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h01,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h02,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h03,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h04,6,10,0.600
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h05,6,10,0.600
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h06,9,10,0.900
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h07,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h08,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h09,0,10,0.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h10,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h11,4,10,0.400
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h12,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h13,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h14,6,10,0.600
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,h15,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,r01,6,10,0.600
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,r02,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,r03,9,10,0.900
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,r04,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos-hard,r05,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q01,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q02,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q03,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q04,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q05,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q06,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q07,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q08,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q09,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q10,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q11,4,10,0.400
graphify,claude-opus-4-6,MultiTurnExam,memos,q12,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q13,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q14,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q15,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q16,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q17,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q18,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q19,9,10,0.900
graphify,claude-opus-4-6,MultiTurnExam,memos,q20,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q21,6,10,0.600
graphify,claude-opus-4-6,MultiTurnExam,memos,q22,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q23,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q24,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q25,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q26,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q27,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q28,9,10,0.900
graphify,claude-opus-4-6,MultiTurnExam,memos,q29,10,10,1.000
graphify,claude-opus-4-6,MultiTurnExam,memos,q30,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h01,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h02,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h03,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h04,7,10,0.700
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h05,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h06,8,10,0.800
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h07,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h08,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h09,0,10,0.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h10,3,10,0.300
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h11,9,10,0.900
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h12,10,10,1.000
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h13,9,10,0.900
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h14,4,10,0.400
graphify,claude-opus-4-6,ZeroShotExam,memos-hard,h15,7,10,0.700
